Time_Index,CT_NG,ME_NG,MA_NG,None
1521,1.75,1.75,2.11,0.0
1522,1.75,1.75,2.11,0.0
1523,1.75,1.75,2.11,0.0
1524,1.75,1.75,2.11,0.0
1525,1.75,1.75,2.11,0.0
1526,1.75,1.75,2.11,0.0
1527,1.75,1.75,2.11,0.0
1528,1.75,1.75,2.11,0.0
1529,1.75,1.75,2.11,0.0
1530,1.75,1.75,2.11,0.0
1531,1.75,1.75,2.11,0.0
1532,1.75,1.75,2.11,0.0
1533,1.75,1.75,2.11,0.0
1534,1.75,1.75,2.11,0.0
1535,1.75,1.75,2.11,0.0
1536,1.75,1.75,2.11,0.0
1537,1.75,1.75,2.11,0.0
1538,1.75,1.75,2.11,0.0
1539,1.75,1.75,2.11,0.0
1540,1.75,1.75,2.11,0.0
1541,1.75,1.75,2.11,0.0
1542,1.75,1.75,2.11,0.0
1543,1.75,1.75,2.11,0.0
1544,1.75,1.75,2.11,0.0
1545,1.75,1.75,2.11,0.0
1546,1.75,1.75,2.11,0.0
1547,1.75,1.75,2.11,0.0
1548,1.75,1.75,2.11,0.0
1549,1.75,1.75,2.11,0.0
1550,1.75,1.75,2.11,0.0
1551,1.75,1.75,2.11,0.0
1552,1.75,1.75,2.11,0.0
1553,1.75,1.75,2.11,0.0
1554,1.75,1.75,2.11,0.0
1555,1.75,1.75,2.11,0.0
1556,1.75,1.75,2.11,0.0
1557,1.75,1.75,2.11,0.0
1558,1.75,1.75,2.11,0.0
1559,1.75,1.75,2.11,0.0
1560,1.75,1.75,2.11,0.0
1561,1.75,1.75,2.11,0.0
1562,1.75,1.75,2.11,0.0
1563,1.75,1.75,2.11,0.0
1564,1.75,1.75,2.11,0.0
1565,1.75,1.75,2.11,0.0
1566,1.75,1.75,2.11,0.0
1567,1.75,1.75,2.11,0.0
1568,1.75,1.75,2.11,0.0
1569,1.75,1.75,2.11,0.0
1570,1.75,1.75,2.11,0.0
1571,1.75,1.75,2.11,0.0
1572,1.75,1.75,2.11,0.0
1573,1.75,1.75,2.11,0.0
1574,1.75,1.75,2.11,0.0
1575,1.75,1.75,2.11,0.0
1576,1.75,1.75,2.11,0.0
1577,1.75,1.75,2.11,0.0
1578,1.75,1.75,2.11,0.0
1579,1.75,1.75,2.11,0.0
1580,1.75,1.75,2.11,0.0
1581,1.75,1.75,2.11,0.0
1582,1.75,1.75,2.11,0.0
1583,1.75,1.75,2.11,0.0
1584,1.75,1.75,2.11,0.0
1585,1.75,1.75,2.11,0.0
1586,1.75,1.75,2.11,0.0
1587,1.75,1.75,2.11,0.0
1588,1.75,1.75,2.11,0.0
1589,1.75,1.75,2.11,0.0
1590,1.75,1.75,2.11,0.0
1591,1.75,1.75,2.11,0.0
1592,1.75,1.75,2.11,0.0
1593,1.75,1.75,2.11,0.0
1594,1.75,1.75,2.11,0.0
1595,1.75,1.75,2.11,0.0
1596,1.75,1.75,2.11,0.0
1597,1.75,1.75,2.11,0.0
1598,1.75,1.75,2.11,0.0
1599,1.75,1.75,2.11,0.0
1600,1.75,1.75,2.11,0.0
1601,1.75,1.75,2.11,0.0
1602,1.75,1.75,2.11,0.0
1603,1.75,1.75,2.11,0.0
1604,1.75,1.75,2.11,0.0
1605,1.75,1.75,2.11,0.0
1606,1.75,1.75,2.11,0.0
1607,1.75,1.75,2.11,0.0
1608,1.75,1.75,2.11,0.0
1609,1.75,1.75,2.11,0.0
1610,1.75,1.75,2.11,0.0
1611,1.75,1.75,2.11,0.0
1612,1.75,1.75,2.11,0.0
1613,1.75,1.75,2.11,0.0
1614,1.75,1.75,2.11,0.0
1615,1.75,1.75,2.11,0.0
1616,1.75,1.75,2.11,0.0
1617,1.75,1.75,2.11,0.0
1618,1.75,1.75,2.11,0.0
1619,1.75,1.75,2.11,0.0
1620,1.75,1.75,2.11,0.0
1621,1.75,1.75,2.11,0.0
1622,1.75,1.75,2.11,0.0
1623,1.75,1.75,2.11,0.0
1624,1.75,1.75,2.11,0.0
1625,1.75,1.75,2.11,0.0
1626,1.75,1.75,2.11,0.0
1627,1.75,1.75,2.11,0.0
1628,1.75,1.75,2.11,0.0
1629,1.75,1.75,2.11,0.0
1630,1.75,1.75,2.11,0.0
1631,1.75,1.75,2.11,0.0
1632,1.75,1.75,2.11,0.0
1633,1.75,1.75,2.11,0.0
1634,1.75,1.75,2.11,0.0
1635,1.75,1.75,2.11,0.0
1636,1.75,1.75,2.11,0.0
1637,1.75,1.75,2.11,0.0
1638,1.75,1.75,2.11,0.0
1639,1.75,1.75,2.11,0.0
1640,1.75,1.75,2.11,0.0
1641,1.75,1.75,2.11,0.0
1642,1.75,1.75,2.11,0.0
1643,1.75,1.75,2.11,0.0
1644,1.75,1.75,2.11,0.0
1645,1.75,1.75,2.11,0.0
1646,1.75,1.75,2.11,0.0
1647,1.75,1.75,2.11,0.0
1648,1.75,1.75,2.11,0.0
1649,1.75,1.75,2.11,0.0
1650,1.75,1.75,2.11,0.0
1651,1.75,1.75,2.11,0.0
1652,1.75,1.75,2.11,0.0
1653,1.75,1.75,2.11,0.0
1654,1.75,1.75,2.11,0.0
1655,1.75,1.75,2.11,0.0
1656,1.75,1.75,2.11,0.0
1657,1.75,1.75,2.11,0.0
1658,1.75,1.75,2.11,0.0
1659,1.75,1.75,2.11,0.0
1660,1.75,1.75,2.11,0.0
1661,1.75,1.75,2.11,0.0
1662,1.75,1.75,2.11,0.0
1663,1.75,1.75,2.11,0.0
1664,1.75,1.75,2.11,0.0
1665,1.75,1.75,2.11,0.0
1666,1.75,1.75,2.11,0.0
1667,1.75,1.75,2.11,0.0
1668,1.75,1.75,2.11,0.0
1669,1.75,1.75,2.11,0.0
1670,1.75,1.75,2.11,0.0
1671,1.75,1.75,2.11,0.0
1672,1.75,1.75,2.11,0.0
1673,1.75,1.75,2.11,0.0
1674,1.75,1.75,2.11,0.0
1675,1.75,1.75,2.11,0.0
1676,1.75,1.75,2.11,0.0
1677,1.75,1.75,2.11,0.0
1678,1.75,1.75,2.11,0.0
1679,1.75,1.75,2.11,0.0
1680,1.75,1.75,2.11,0.0
1681,2.78,2.78,2.74,0.0
1682,2.78,2.78,2.74,0.0
1683,2.78,2.78,2.74,0.0
1684,2.78,2.78,2.74,0.0
1685,2.78,2.78,2.74,0.0
1686,2.78,2.78,2.74,0.0
1687,2.78,2.78,2.74,0.0
1688,2.78,2.78,2.74,0.0
1689,2.78,2.78,2.74,0.0
1690,2.78,2.78,2.74,0.0
1691,2.78,2.78,2.74,0.0
1692,2.78,2.78,2.74,0.0
1693,2.78,2.78,2.74,0.0
1694,2.78,2.78,2.74,0.0
1695,2.78,2.78,2.74,0.0
1696,2.78,2.78,2.74,0.0
1697,2.78,2.78,2.74,0.0
1698,2.78,2.78,2.74,0.0
1699,2.78,2.78,2.74,0.0
1700,2.78,2.78,2.74,0.0
1701,2.78,2.78,2.74,0.0
1702,2.78,2.78,2.74,0.0
1703,2.78,2.78,2.74,0.0
1704,2.78,2.78,2.74,0.0
1705,2.78,2.78,2.74,0.0
1706,2.78,2.78,2.74,0.0
1707,2.78,2.78,2.74,0.0
1708,2.78,2.78,2.74,0.0
1709,2.78,2.78,2.74,0.0
1710,2.78,2.78,2.74,0.0
1711,2.78,2.78,2.74,0.0
1712,2.78,2.78,2.74,0.0
1713,2.78,2.78,2.74,0.0
1714,2.78,2.78,2.74,0.0
1715,2.78,2.78,2.74,0.0
1716,2.78,2.78,2.74,0.0
1717,2.78,2.78,2.74,0.0
1718,2.78,2.78,2.74,0.0
1719,2.78,2.78,2.74,0.0
1720,2.78,2.78,2.74,0.0
1721,2.78,2.78,2.74,0.0
1722,2.78,2.78,2.74,0.0
1723,2.78,2.78,2.74,0.0
1724,2.78,2.78,2.74,0.0
1725,2.78,2.78,2.74,0.0
1726,2.78,2.78,2.74,0.0
1727,2.78,2.78,2.74,0.0
1728,2.78,2.78,2.74,0.0
1729,2.78,2.78,2.74,0.0
1730,2.78,2.78,2.74,0.0
1731,2.78,2.78,2.74,0.0
1732,2.78,2.78,2.74,0.0
1733,2.78,2.78,2.74,0.0
1734,2.78,2.78,2.74,0.0
1735,2.78,2.78,2.74,0.0
1736,2.78,2.78,2.74,0.0
1737,2.78,2.78,2.74,0.0
1738,2.78,2.78,2.74,0.0
1739,2.78,2.78,2.74,0.0
1740,2.78,2.78,2.74,0.0
1741,2.78,2.78,2.74,0.0
1742,2.78,2.78,2.74,0.0
1743,2.78,2.78,2.74,0.0
1744,2.78,2.78,2.74,0.0
1745,2.78,2.78,2.74,0.0
1746,2.78,2.78,2.74,0.0
1747,2.78,2.78,2.74,0.0
1748,2.78,2.78,2.74,0.0
1749,2.78,2.78,2.74,0.0
1750,2.78,2.78,2.74,0.0
1751,2.78,2.78,2.74,0.0
1752,2.78,2.78,2.74,0.0
1753,2.78,2.78,2.74,0.0
1754,2.78,2.78,2.74,0.0
1755,2.78,2.78,2.74,0.0
1756,2.78,2.78,2.74,0.0
1757,2.78,2.78,2.74,0.0
1758,2.78,2.78,2.74,0.0
1759,2.78,2.78,2.74,0.0
1760,2.78,2.78,2.74,0.0
1761,2.78,2.78,2.74,0.0
1762,2.78,2.78,2.74,0.0
1763,2.78,2.78,2.74,0.0
1764,2.78,2.78,2.74,0.0
1765,2.78,2.78,2.74,0.0
1766,2.78,2.78,2.74,0.0
1767,2.78,2.78,2.74,0.0
1768,2.78,2.78,2.74,0.0
1769,2.78,2.78,2.74,0.0
1770,2.78,2.78,2.74,0.0
1771,2.78,2.78,2.74,0.0
1772,2.78,2.78,2.74,0.0
1773,2.78,2.78,2.74,0.0
1774,2.78,2.78,2.74,0.0
1775,2.78,2.78,2.74,0.0
1776,2.78,2.78,2.74,0.0
1777,2.78,2.78,2.74,0.0
1778,2.78,2.78,2.74,0.0
1779,2.78,2.78,2.74,0.0
1780,2.78,2.78,2.74,0.0
1781,2.78,2.78,2.74,0.0
1782,2.78,2.78,2.74,0.0
1783,2.78,2.78,2.74,0.0
1784,2.78,2.78,2.74,0.0
1785,2.78,2.78,2.74,0.0
1786,2.78,2.78,2.74,0.0
1787,2.78,2.78,2.74,0.0
1788,2.78,2.78,2.74,0.0
1789,2.78,2.78,2.74,0.0
1790,2.78,2.78,2.74,0.0
1791,2.78,2.78,2.74,0.0
1792,2.78,2.78,2.74,0.0
1793,2.78,2.78,2.74,0.0
1794,2.78,2.78,2.74,0.0
1795,2.78,2.78,2.74,0.0
1796,2.78,2.78,2.74,0.0
1797,2.78,2.78,2.74,0.0
1798,2.78,2.78,2.74,0.0
1799,2.78,2.78,2.74,0.0
1800,2.78,2.78,2.74,0.0
1801,2.78,2.78,2.74,0.0
1802,2.78,2.78,2.74,0.0
1803,2.78,2.78,2.74,0.0
1804,2.78,2.78,2.74,0.0
1805,2.78,2.78,2.74,0.0
1806,2.78,2.78,2.74,0.0
1807,2.78,2.78,2.74,0.0
1808,2.78,2.78,2.74,0.0
1809,2.78,2.78,2.74,0.0
1810,2.78,2.78,2.74,0.0
1811,2.78,2.78,2.74,0.0
1812,2.78,2.78,2.74,0.0
1813,2.78,2.78,2.74,0.0
1814,2.78,2.78,2.74,0.0
1815,2.78,2.78,2.74,0.0
1816,2.78,2.78,2.74,0.0
1817,2.78,2.78,2.74,0.0
1818,2.78,2.78,2.74,0.0
1819,2.78,2.78,2.74,0.0
1820,2.78,2.78,2.74,0.0
1821,2.78,2.78,2.74,0.0
1822,2.78,2.78,2.74,0.0
1823,2.78,2.78,2.74,0.0
1824,2.78,2.78,2.74,0.0
1825,2.78,2.78,2.74,0.0
1826,2.78,2.78,2.74,0.0
1827,2.78,2.78,2.74,0.0
1828,2.78,2.78,2.74,0.0
1829,2.78,2.78,2.74,0.0
1830,2.78,2.78,2.74,0.0
1831,2.78,2.78,2.74,0.0
1832,2.78,2.78,2.74,0.0
1833,2.78,2.78,2.74,0.0
1834,2.78,2.78,2.74,0.0
1835,2.78,2.78,2.74,0.0
1836,2.78,2.78,2.74,0.0
1837,2.78,2.78,2.74,0.0
1838,2.78,2.78,2.74,0.0
1839,2.78,2.78,2.74,0.0
1840,2.78,2.78,2.74,0.0
1841,2.78,2.78,2.74,0.0
1842,2.78,2.78,2.74,0.0
1843,2.78,2.78,2.74,0.0
1844,2.78,2.78,2.74,0.0
1845,2.78,2.78,2.74,0.0
1846,2.78,2.78,2.74,0.0
1847,2.78,2.78,2.74,0.0
1848,2.78,2.78,2.74,0.0
