Time_Index,NGCC,NGCT,NGST,Coal,Nuclear,Biomass,SolarPV,Wind,Hydro,PHS,Li-ion,Retro_NGCC_CCS,Retro_NGCC_H2,Retro_Coal_TES,Retro_Coal_SMR
626,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.872471452,0.306838256,1.0,1.0,1.0,1.0,1.0,1.0
627,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.892910719,0.306838256,1.0,1.0,1.0,1.0,1.0,1.0
628,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9560256,0.306838256,1.0,1.0,1.0,1.0,1.0,1.0
629,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.992454171,0.306838256,1.0,1.0,1.0,1.0,1.0,1.0
630,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.941938698,0.306838256,1.0,1.0,1.0,1.0,1.0,1.0
631,1.0,1.0,1.0,1.0,1.0,1.0,0.0727,0.783872187,0.306838256,1.0,1.0,1.0,1.0,1.0,1.0
632,1.0,1.0,1.0,1.0,1.0,1.0,0.2557,0.317019999,0.306838256,1.0,1.0,1.0,1.0,1.0,1.0
633,1.0,1.0,1.0,1.0,1.0,1.0,0.4497,0.108912453,0.306838256,1.0,1.0,1.0,1.0,1.0,1.0
634,1.0,1.0,1.0,1.0,1.0,1.0,0.5925,0.061030116,0.306838256,1.0,1.0,1.0,1.0,1.0,1.0
635,1.0,1.0,1.0,1.0,1.0,1.0,0.704,0.091753475,0.306838256,1.0,1.0,1.0,1.0,1.0,1.0
636,1.0,1.0,1.0,1.0,1.0,1.0,0.7225,0.165525734,0.306838256,1.0,1.0,1.0,1.0,1.0,1.0
637,1.0,1.0,1.0,1.0,1.0,1.0,0.701,0.100399628,0.306838256,1.0,1.0,1.0,1.0,1.0,1.0
638,1.0,1.0,1.0,1.0,1.0,1.0,0.6769,0.1118991,0.306838256,1.0,1.0,1.0,1.0,1.0,1.0
639,1.0,1.0,1.0,1.0,1.0,1.0,0.5474,0.337886423,0.306838256,1.0,1.0,1.0,1.0,1.0,1.0
640,1.0,1.0,1.0,1.0,1.0,1.0,0.3879,0.737042546,0.306838256,1.0,1.0,1.0,1.0,1.0,1.0
641,1.0,1.0,1.0,1.0,1.0,1.0,0.2913,0.518634439,0.306838256,1.0,1.0,1.0,1.0,1.0,1.0
642,1.0,1.0,1.0,1.0,1.0,1.0,0.1353,0.477877468,0.306838256,1.0,1.0,1.0,1.0,1.0,1.0
643,1.0,1.0,1.0,1.0,1.0,1.0,0.0179,0.68678236,0.306838256,1.0,1.0,1.0,1.0,1.0,1.0
644,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.666041672,0.306838256,1.0,1.0,1.0,1.0,1.0,1.0
645,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.656133652,0.306838256,1.0,1.0,1.0,1.0,1.0,1.0
646,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.731970549,0.306838256,1.0,1.0,1.0,1.0,1.0,1.0
647,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.650233984,0.306838256,1.0,1.0,1.0,1.0,1.0,1.0
648,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.48109597,0.306838256,1.0,1.0,1.0,1.0,1.0,1.0
649,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.520463943,0.306838256,1.0,1.0,1.0,1.0,1.0,1.0
650,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.641899228,0.306838256,1.0,1.0,1.0,1.0,1.0,1.0
651,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.732715607,0.306838256,1.0,1.0,1.0,1.0,1.0,1.0
652,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.773417711,0.306838256,1.0,1.0,1.0,1.0,1.0,1.0
653,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.808750629,0.306838256,1.0,1.0,1.0,1.0,1.0,1.0
654,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.668992579,0.306838256,1.0,1.0,1.0,1.0,1.0,1.0
655,1.0,1.0,1.0,1.0,1.0,1.0,0.0607,0.371637166,0.306838256,1.0,1.0,1.0,1.0,1.0,1.0
656,1.0,1.0,1.0,1.0,1.0,1.0,0.2295,0.274499536,0.306838256,1.0,1.0,1.0,1.0,1.0,1.0
657,1.0,1.0,1.0,1.0,1.0,1.0,0.3989,0.098948047,0.306838256,1.0,1.0,1.0,1.0,1.0,1.0
658,1.0,1.0,1.0,1.0,1.0,1.0,0.5445,0.245330244,0.306838256,1.0,1.0,1.0,1.0,1.0,1.0
659,1.0,1.0,1.0,1.0,1.0,1.0,0.6313,0.243990541,0.306838256,1.0,1.0,1.0,1.0,1.0,1.0
660,1.0,1.0,1.0,1.0,1.0,1.0,0.5756,0.377955258,0.306838256,1.0,1.0,1.0,1.0,1.0,1.0
661,1.0,1.0,1.0,1.0,1.0,1.0,0.4796,0.712418675,0.306838256,1.0,1.0,1.0,1.0,1.0,1.0
662,1.0,1.0,1.0,1.0,1.0,1.0,0.4497,0.855256557,0.306838256,1.0,1.0,1.0,1.0,1.0,1.0
663,1.0,1.0,1.0,1.0,1.0,1.0,0.3945,0.79084897,0.306838256,1.0,1.0,1.0,1.0,1.0,1.0
664,1.0,1.0,1.0,1.0,1.0,1.0,0.3274,0.812969089,0.306838256,1.0,1.0,1.0,1.0,1.0,1.0
665,1.0,1.0,1.0,1.0,1.0,1.0,0.224,0.640697956,0.306838256,1.0,1.0,1.0,1.0,1.0,1.0
666,1.0,1.0,1.0,1.0,1.0,1.0,0.1102,0.474223077,0.306838256,1.0,1.0,1.0,1.0,1.0,1.0
667,1.0,1.0,1.0,1.0,1.0,1.0,0.0001,0.422053099,0.306838256,1.0,1.0,1.0,1.0,1.0,1.0
668,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.618463397,0.306838256,1.0,1.0,1.0,1.0,1.0,1.0
669,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.438436031,0.306838256,1.0,1.0,1.0,1.0,1.0,1.0
670,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.626105309,0.306838256,1.0,1.0,1.0,1.0,1.0,1.0
671,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.752179384,0.306838256,1.0,1.0,1.0,1.0,1.0,1.0
672,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.696528912,0.306838256,1.0,1.0,1.0,1.0,1.0,1.0
673,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.483524084,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
674,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.479719639,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
675,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.542838871,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
676,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.469878137,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
677,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.258200645,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
678,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.310485005,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
679,1.0,1.0,1.0,1.0,1.0,1.0,0.0825,0.077378958,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
680,1.0,1.0,1.0,1.0,1.0,1.0,0.2082,0.069806412,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
681,1.0,1.0,1.0,1.0,1.0,1.0,0.3309,0.021967601,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
682,1.0,1.0,1.0,1.0,1.0,1.0,0.4573,0.012296347,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
683,1.0,1.0,1.0,1.0,1.0,1.0,0.4965,0.009253903,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
684,1.0,1.0,1.0,1.0,1.0,1.0,0.4893,0.011980887,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
685,1.0,1.0,1.0,1.0,1.0,1.0,0.468,0.051685631,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
686,1.0,1.0,1.0,1.0,1.0,1.0,0.4295,0.059238847,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
687,1.0,1.0,1.0,1.0,1.0,1.0,0.4079,0.158115506,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
688,1.0,1.0,1.0,1.0,1.0,1.0,0.3452,0.144902661,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
689,1.0,1.0,1.0,1.0,1.0,1.0,0.2643,0.133198589,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
690,1.0,1.0,1.0,1.0,1.0,1.0,0.1438,0.139185682,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
691,1.0,1.0,1.0,1.0,1.0,1.0,0.0228,0.087008268,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
692,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.195187181,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
693,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.179966509,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
694,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.157403246,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
695,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.19122906,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
696,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1704344,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
697,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.266042292,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
698,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.512766659,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
699,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.636849284,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
700,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.415130705,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
701,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.311827898,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
702,1.0,1.0,1.0,1.0,1.0,1.0,0.0078,0.225111738,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
703,1.0,1.0,1.0,1.0,1.0,1.0,0.121,0.267121613,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
704,1.0,1.0,1.0,1.0,1.0,1.0,0.2329,0.16770789,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
705,1.0,1.0,1.0,1.0,1.0,1.0,0.3461,0.305899918,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
706,1.0,1.0,1.0,1.0,1.0,1.0,0.4434,0.406770229,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
707,1.0,1.0,1.0,1.0,1.0,1.0,0.4744,0.558036208,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
708,1.0,1.0,1.0,1.0,1.0,1.0,0.4548,0.741163313,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
709,1.0,1.0,1.0,1.0,1.0,1.0,0.401,0.787802935,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
710,1.0,1.0,1.0,1.0,1.0,1.0,0.3553,0.878122687,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
711,1.0,1.0,1.0,1.0,1.0,1.0,0.3467,0.672685266,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
712,1.0,1.0,1.0,1.0,1.0,1.0,0.3166,0.496185571,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
713,1.0,1.0,1.0,1.0,1.0,1.0,0.2293,0.382842749,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
714,1.0,1.0,1.0,1.0,1.0,1.0,0.0839,0.250267774,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
715,1.0,1.0,1.0,1.0,1.0,1.0,0.002,0.168461964,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
716,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.228989661,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
717,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.221685231,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
718,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.339726806,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
719,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.102969393,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
720,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.094162799,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
721,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.069289848,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
722,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.089939728,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
723,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.154493064,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
724,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.074749075,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
725,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.074478939,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
726,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.031306304,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
727,1.0,1.0,1.0,1.0,1.0,1.0,0.0203,0.009391079,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
728,1.0,1.0,1.0,1.0,1.0,1.0,0.1277,0.03910692,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
729,1.0,1.0,1.0,1.0,1.0,1.0,0.1519,0.026967539,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
730,1.0,1.0,1.0,1.0,1.0,1.0,0.2408,0.02579473,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
731,1.0,1.0,1.0,1.0,1.0,1.0,0.4103,0.06104916,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
732,1.0,1.0,1.0,1.0,1.0,1.0,0.3947,0.035635695,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
733,1.0,1.0,1.0,1.0,1.0,1.0,0.4113,0.039361168,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
734,1.0,1.0,1.0,1.0,1.0,1.0,0.4268,0.077041119,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
735,1.0,1.0,1.0,1.0,1.0,1.0,0.4759,0.4247033,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
736,1.0,1.0,1.0,1.0,1.0,1.0,0.4177,0.384795487,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
737,1.0,1.0,1.0,1.0,1.0,1.0,0.3011,0.401224911,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
738,1.0,1.0,1.0,1.0,1.0,1.0,0.1519,0.244604588,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
739,1.0,1.0,1.0,1.0,1.0,1.0,0.0629,0.322768122,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
740,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.421808839,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
741,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.373911738,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
742,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.574004591,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
743,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.522474408,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
744,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.743991613,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
745,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.918866515,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
746,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.975684106,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
747,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.982325137,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
748,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.975361347,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
749,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.955186963,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
750,1.0,1.0,1.0,1.0,1.0,1.0,0.0655,0.973982394,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
751,1.0,1.0,1.0,1.0,1.0,1.0,0.1207,0.852613449,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
752,1.0,1.0,1.0,1.0,1.0,1.0,0.2508,0.964424551,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
753,1.0,1.0,1.0,1.0,1.0,1.0,0.4298,0.947417438,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
754,1.0,1.0,1.0,1.0,1.0,1.0,0.5837,0.936385691,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
755,1.0,1.0,1.0,1.0,1.0,1.0,0.6924,0.783595085,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
756,1.0,1.0,1.0,1.0,1.0,1.0,0.7224,0.508401811,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
757,1.0,1.0,1.0,1.0,1.0,1.0,0.7193,0.403835088,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
758,1.0,1.0,1.0,1.0,1.0,1.0,0.713,0.227542922,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
759,1.0,1.0,1.0,1.0,1.0,1.0,0.629,0.155975878,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
760,1.0,1.0,1.0,1.0,1.0,1.0,0.5021,0.110945478,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
761,1.0,1.0,1.0,1.0,1.0,1.0,0.3394,0.097120427,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
762,1.0,1.0,1.0,1.0,1.0,1.0,0.1538,0.071207747,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
763,1.0,1.0,1.0,1.0,1.0,1.0,0.0874,0.050453663,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
764,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.038671263,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
765,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.119587794,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
766,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.345028609,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
767,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.520678222,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
768,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.600494921,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
769,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.384957969,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
770,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25138405,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
771,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.325587571,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
772,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.22087428,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
773,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.283783734,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
774,1.0,1.0,1.0,1.0,1.0,1.0,0.1456,0.377068728,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
775,1.0,1.0,1.0,1.0,1.0,1.0,0.1055,0.293956608,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
776,1.0,1.0,1.0,1.0,1.0,1.0,0.2666,0.011591078,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
777,1.0,1.0,1.0,1.0,1.0,1.0,0.4338,0.000279455,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
778,1.0,1.0,1.0,1.0,1.0,1.0,0.5573,0.008625593,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
779,1.0,1.0,1.0,1.0,1.0,1.0,0.6376,0.015444438,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
780,1.0,1.0,1.0,1.0,1.0,1.0,0.6613,0.029326828,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
781,1.0,1.0,1.0,1.0,1.0,1.0,0.6631,0.045843888,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
782,1.0,1.0,1.0,1.0,1.0,1.0,0.6473,0.060772598,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
783,1.0,1.0,1.0,1.0,1.0,1.0,0.5858,0.043498687,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
784,1.0,1.0,1.0,1.0,1.0,1.0,0.4687,0.043699808,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
785,1.0,1.0,1.0,1.0,1.0,1.0,0.3282,0.076526344,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
786,1.0,1.0,1.0,1.0,1.0,1.0,0.1581,0.08116889,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
787,1.0,1.0,1.0,1.0,1.0,1.0,0.0825,0.140049905,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
788,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.492309839,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
789,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.603090286,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
790,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.468781769,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
791,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.574357152,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
792,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.624817014,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
793,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.63491559,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
794,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.627748966,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
795,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.456514806,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
796,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.517400384,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
797,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.728963435,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
798,1.0,1.0,1.0,1.0,1.0,1.0,0.1377,0.841610074,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
799,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.848582029,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
800,1.0,1.0,1.0,1.0,1.0,1.0,0.2653,0.146006733,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
801,1.0,1.0,1.0,1.0,1.0,1.0,0.4367,0.008271985,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
802,1.0,1.0,1.0,1.0,1.0,1.0,0.5673,0.01147229,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
803,1.0,1.0,1.0,1.0,1.0,1.0,0.6662,0.019468328,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
804,1.0,1.0,1.0,1.0,1.0,1.0,0.692,0.025055597,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
805,1.0,1.0,1.0,1.0,1.0,1.0,0.6929,0.048283674,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
806,1.0,1.0,1.0,1.0,1.0,1.0,0.6872,0.038818669,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
807,1.0,1.0,1.0,1.0,1.0,1.0,0.6049,0.029887915,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
808,1.0,1.0,1.0,1.0,1.0,1.0,0.4851,0.057141032,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
809,1.0,1.0,1.0,1.0,1.0,1.0,0.3326,0.145198405,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
810,1.0,1.0,1.0,1.0,1.0,1.0,0.1486,0.253807127,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
811,1.0,1.0,1.0,1.0,1.0,1.0,0.0793,0.227618143,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
812,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.34806776,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
813,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.623321116,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
814,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.622932434,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
815,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.690439165,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
816,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.61618948,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
817,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.337145895,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
818,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.254808754,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
819,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.20288597,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
820,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.203892857,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
821,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.310784519,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
822,1.0,1.0,1.0,1.0,1.0,1.0,0.0891,0.256604671,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
823,1.0,1.0,1.0,1.0,1.0,1.0,0.1098,0.127562732,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
824,1.0,1.0,1.0,1.0,1.0,1.0,0.2557,0.00744395,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
825,1.0,1.0,1.0,1.0,1.0,1.0,0.4128,0.000287523,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
826,1.0,1.0,1.0,1.0,1.0,1.0,0.5425,0.001140142,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
827,1.0,1.0,1.0,1.0,1.0,1.0,0.6428,0.005549314,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
828,1.0,1.0,1.0,1.0,1.0,1.0,0.6633,0.019270139,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
829,1.0,1.0,1.0,1.0,1.0,1.0,0.6577,0.026446028,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
830,1.0,1.0,1.0,1.0,1.0,1.0,0.6463,0.064325102,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
831,1.0,1.0,1.0,1.0,1.0,1.0,0.5752,0.121508472,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
832,1.0,1.0,1.0,1.0,1.0,1.0,0.462,0.178410485,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
833,1.0,1.0,1.0,1.0,1.0,1.0,0.3197,0.460991859,0.28302785,1.0,1.0,1.0,1.0,1.0,1.0
